index,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,est_amount,Party
10549,2020-02-06,2020-01-07,,XOM,Exxon Mobil Corp,purchase,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10550,2020-02-06,2020-01-07,,BLK,Blackrock,sale_full,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10551,2020-02-06,2020-01-07,,IWV,iShares Russel 3000 ETF,sale_full,"$15,001 - $50,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,32500,Democratic
10552,2020-02-06,2020-01-07,,ABBV,Abbvie,sale_full,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10553,2020-02-06,2020-01-21,,BX,Blackstone Group Inc,purchase,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10554,2020-02-06,2020-01-21,,HLT,Hilton Worldwide Holding,purchase,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10555,2020-02-06,2020-01-24,,SEA,SEA Limited ADR,purchase,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10556,2020-02-06,2020-01-10,,OWLSX,Old Westbury Large Cap Strategies Fund,sale_full,"$15,001 - $50,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,32500,Democratic
10557,2020-02-06,2020-01-21,,DISCA,Discover financial service,sale_full,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10558,2020-02-06,2020-01-21,,BKNG,Bookings Holdings Inc,sale_full,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10559,2020-02-06,2020-01-24,,ATVI,Activision Blizzard Inc,sale_full,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,8000,Democratic
10560,2021-04-15,2021-04-13,,ABNB,"Airbnb, Inc Class A",purchase,"$1,001 - $15,000",Garret Graves,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018587.pdf,8000,Republican
10561,2021-04-15,2021-04-13,,ABNB,"Airbnb, Inc Class A",purchase,"$1,001 - $15,000",Garret Graves,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018587.pdf,8000,Republican
10562,2021-04-15,2021-04-12,,AMZN,Amazon.com Inc,purchase,"$1,001 - $15,000",Garret Graves,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018587.pdf,8000,Republican
10563,2021-04-15,2021-04-07,,AM,Antero Midstream Corporation,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,175000,Republican
10564,2021-04-15,2021-04-07,,ET,Energy Transfer LP Common Units,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,32500,Republican
10565,2021-04-15,2021-04-07,,ENLC,EnLink Midstream LLC Common Units rep. LTD Partner Interests,sale_full,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,375000,Republican
10566,2021-04-15,2021-04-01,,ENLC,EnLink Midstream LLC Common Units rep. LTD Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,32500,Republican
10567,2021-04-15,2021-04-01,,PAA,Plains All American Pipeline LP - Common Units Rep LTD Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,32500,Republican
10568,2021-04-15,2021-03-24,joint,AAL,American Airlines Group Inc,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10569,2021-04-15,2021-04-01,joint,DOGE-USD,DOGE Coin,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10570,2021-04-15,2021-04-14,joint,DOGE-USD,DOGE Coin,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10571,2021-04-15,2021-04-13,joint,EOS-USD,EOS Coin,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10572,2021-04-15,2021-04-13,joint,ETH-USD,Ethereum Classic,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10573,2021-04-15,2021-04-13,joint,XLM-USD,Stellar Lumens,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10574,2021-04-15,2021-03-24,joint,UAL,United Airlines Holdings Inc,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,8000,Republican
10575,2021-04-15,2021-04-01,joint,CDW,CDW LLC / CDW FIN,purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018593.pdf,8000,Democratic
10576,2021-04-15,2021-03-03,joint,FNF,Fidelity National Information Svcs,sale_full,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018593.pdf,8000,Democratic
10577,2021-04-15,2021-03-31,joint,MDLZ,Mondelez International,sale_full,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018593.pdf,8000,Democratic
10578,2021-04-15,2021-01-22,self,BABA,Alibaba Group Holding Limited ADR Each rep 8 ordinary share,sale_full,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10579,2021-04-15,2021-01-29,self,AAPL,Apple Inc,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10580,2021-04-15,2021-02-04,self,AAPL,Apple Inc,sale_full,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10581,2021-04-15,2021-02-05,self,AAPL,Apple Inc,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10582,2021-04-15,2021-02-08,self,AAPL,Apple Inc,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10583,2021-04-15,2021-01-29,self,BA,Boeing Company,sale_full,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10584,2021-04-15,2021-02-05,,CCL,Carnival Corporation,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10585,2021-04-15,2021-02-08,joint,CCL,Carnival Corporation,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10586,2021-04-15,2021-02-16,joint,CCL,Carnival Corporation,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10587,2021-04-15,2021-01-29,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10588,2021-04-15,2021-02-01,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10589,2021-04-15,2021-02-08,self,CHWY,Chewy Inc Class A,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10590,2021-04-15,2021-02-05,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10591,2021-04-15,2021-02-05,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10592,2021-04-15,2021-02-12,self,CHWY,Chewy Inc Class A,sale_full,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10593,2021-04-15,2021-02-16,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10594,2021-04-15,2021-02-03,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10595,2021-04-15,2021-02-16,joint,ETN,Eaton Corp PLC Ordinary Shares,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10596,2021-04-15,2021-02-04,self,EA,Electronic Arts Inc,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10597,2021-04-15,2021-02-11,self,EA,Electronic Arts Inc,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10598,2021-04-15,2021-02-05,self,XOM,Exxon Mobile Corporation,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
10599,2021-04-15,2021-02-16,self,FDX,FedEx Corporation,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,32500,Democratic
10600,2021-04-15,2021-02-12,self,FDX,FedEx Corporation,sale_full,"$50,001 - $100,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,75000,Democratic
10601,2021-04-15,2021-02-05,self,IBM,International Business Machines Corp,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,8000,Democratic
